ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
14526,48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,1,-1,0,unknown,yes
11683,41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,3,-1,0,unknown,yes
20142,41,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,1,-1,0,unknown,no
14646,30,entrepreneur,married,secondary,no,2926,yes,no,unknown,28,may,8,-1,0,unknown,no
13826,53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,2,428,2,success,yes
13072,49,management,married,tertiary,no,1,no,no,telephone,13,aug,2,101,4,success,yes
13364,37,self-employed,single,tertiary,no,3759,no,no,unknown,26,jun,2,-1,0,unknown,no
21644,40,services,married,secondary,no,0,yes,no,cellular,2,jun,1,28,3,failure,no
19185,48,management,married,tertiary,no,1949,yes,no,unknown,13,may,2,-1,0,unknown,yes
17771,31,management,married,secondary,no,0,no,no,cellular,11,aug,1,-1,0,unknown,yes
18079,50,entrepreneur,married,tertiary,no,-52,yes,no,unknown,14,may,4,-1,0,unknown,no
10666,43,blue-collar,married,primary,no,2273,yes,no,cellular,14,apr,2,147,3,failure,no
21028,58,blue-collar,married,primary,no,42,yes,no,cellular,9,feb,6,264,3,failure,no
22062,38,technician,married,unknown,no,573,yes,no,unknown,6,may,1,-1,0,unknown,no
21853,30,management,single,tertiary,no,317,no,no,cellular,12,aug,8,-1,0,unknown,no
16892,35,management,single,tertiary,no,7506,yes,no,unknown,30,oct,1,-1,0,unknown,yes
13402,46,management,single,tertiary,no,379,no,no,cellular,11,aug,6,-1,0,unknown,no
17485,35,technician,married,secondary,no,688,no,no,cellular,14,aug,2,-1,0,unknown,no
16182,40,management,single,tertiary,no,-222,yes,no,unknown,5,jun,1,-1,0,unknown,no
17817,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,1,-1,0,unknown,no
18260,34,management,married,tertiary,no,676,no,no,telephone,11,nov,1,-1,0,unknown,yes
17559,28,management,single,tertiary,no,1584,yes,no,cellular,1,sep,2,-1,0,unknown,yes
10737,59,retired,married,secondary,no,2467,no,no,cellular,20,nov,2,-1,0,unknown,no
14884,35,technician,married,tertiary,no,188,no,no,cellular,26,aug,2,-1,0,unknown,no
11729,45,technician,married,secondary,no,280,yes,no,cellular,4,may,3,168,2,other,no
19906,43,management,married,secondary,no,375,yes,no,unknown,6,may,2,-1,0,unknown,no
14434,32,management,married,tertiary,yes,2,no,no,cellular,8,jul,1,-1,0,unknown,no
18784,32,technician,married,tertiary,no,113,no,yes,cellular,10,jul,1,-1,0,unknown,no
16770,32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,nov,1,178,5,failure,no
15989,71,retired,married,secondary,no,2850,no,no,cellular,17,feb,1,-1,0,unknown,yes
22492,38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,1,67,4,success,yes
15626,39,technician,single,secondary,no,316,no,no,cellular,8,aug,1,-1,0,unknown,no
19616,39,technician,married,secondary,no,958,yes,no,cellular,9,apr,5,142,4,failure,no
12252,37,management,married,tertiary,no,115,no,no,unknown,7,may,1,-1,0,unknown,no
16754,47,technician,married,secondary,no,1981,yes,no,cellular,21,jul,2,-1,0,unknown,yes
15424,59,blue-collar,married,primary,no,5788,no,no,cellular,14,may,2,350,2,failure,no
21198,54,management,married,secondary,no,1150,no,no,cellular,3,apr,1,-1,0,unknown,no
14150,36,admin.,single,tertiary,no,994,no,no,cellular,6,may,1,90,6,success,yes
10404,52,management,married,tertiary,no,0,no,no,cellular,22,aug,2,-1,0,unknown,no
20826,36,blue-collar,divorced,secondary,no,7051,no,yes,cellular,15,jul,13,-1,0,unknown,no
16503,38,technician,single,tertiary,no,218,yes,yes,unknown,28,may,2,-1,0,unknown,no
17062,31,management,single,tertiary,no,165,no,yes,cellular,8,aug,2,-1,0,unknown,yes
10329,30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,5,-1,0,unknown,no
22839,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,2,-1,0,unknown,yes
11601,40,technician,single,secondary,no,591,no,yes,cellular,14,aug,6,-1,0,unknown,no
18249,40,blue-collar,married,secondary,no,61,yes,no,unknown,7,may,3,-1,0,unknown,no
12774,31,technician,single,secondary,no,942,no,no,cellular,8,aug,2,-1,0,unknown,no
12566,45,admin.,married,secondary,no,740,no,yes,cellular,19,aug,2,-1,0,unknown,no
11378,44,management,married,tertiary,no,119,yes,no,cellular,10,jul,1,-1,0,unknown,no
18648,57,technician,divorced,secondary,no,470,no,no,cellular,5,aug,3,-1,0,unknown,yes
13984,32,management,single,tertiary,no,2551,yes,no,cellular,21,jul,3,-1,0,unknown,yes
17309,41,admin.,married,secondary,no,752,no,yes,cellular,8,may,4,-1,0,unknown,no
12928,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,1,-1,0,unknown,no
14557,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,1,104,2,success,yes
13568,31,unemployed,married,secondary,no,314,yes,no,cellular,20,nov,3,178,7,failure,yes
11636,68,retired,married,primary,no,451,no,no,cellular,5,mar,1,-1,0,unknown,yes
14522,39,technician,single,secondary,no,1685,yes,no,cellular,8,may,1,368,1,failure,no
12070,52,blue-collar,married,unknown,no,826,yes,no,unknown,15,may,2,-1,0,unknown,no
21709,31,blue-collar,divorced,secondary,no,916,yes,yes,cellular,11,jul,2,-1,0,unknown,no
11129,62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,1,286,2,failure,yes
20661,41,housemaid,married,primary,no,2429,no,no,cellular,28,jan,1,-1,0,unknown,no
19343,41,management,single,tertiary,no,1113,yes,yes,unknown,9,jun,12,-1,0,unknown,no
13155,39,blue-collar,married,secondary,no,11,no,no,unknown,29,may,2,-1,0,unknown,no
14424,26,technician,single,tertiary,no,75,yes,yes,unknown,19,may,1,-1,0,unknown,no
15553,27,unemployed,single,tertiary,no,2033,no,no,telephone,2,mar,2,-1,0,unknown,no
15329,32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,3,-1,0,unknown,yes
19572,29,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,4,-1,0,unknown,no
20832,28,blue-collar,single,secondary,no,3817,yes,no,cellular,4,may,3,-1,0,unknown,no
13098,38,blue-collar,married,primary,no,1679,yes,no,unknown,20,jun,18,-1,0,unknown,no
12962,26,technician,single,secondary,no,354,no,no,cellular,16,jul,1,-1,0,unknown,yes
20858,41,unemployed,single,tertiary,no,7968,no,no,cellular,2,sep,1,184,4,success,yes
16922,28,blue-collar,single,secondary,no,2528,yes,no,cellular,18,may,8,-1,0,unknown,no
17576,36,management,married,tertiary,no,293,yes,no,unknown,27,may,4,-1,0,unknown,no
20783,55,technician,married,secondary,no,511,yes,no,cellular,1,jun,1,94,2,other,no
15219,37,blue-collar,married,primary,yes,-142,no,no,unknown,11,jun,3,-1,0,unknown,no
16282,30,self-employed,single,primary,no,163,no,no,cellular,9,feb,3,-1,0,unknown,no
17855,33,admin.,divorced,tertiary,no,1586,no,no,cellular,20,apr,4,-1,0,unknown,no
17509,32,technician,single,tertiary,no,948,yes,no,cellular,6,apr,2,-1,0,unknown,no
13059,47,services,married,secondary,no,284,no,no,cellular,26,aug,5,-1,0,unknown,no
17838,22,student,single,secondary,no,1522,no,no,cellular,30,oct,2,-1,0,unknown,yes
16205,54,management,divorced,tertiary,no,205,no,no,cellular,21,aug,6,-1,0,unknown,no
21434,54,technician,divorced,secondary,no,2868,no,no,cellular,18,nov,1,-1,0,unknown,no
11355,48,technician,married,secondary,no,638,yes,no,unknown,14,may,1,-1,0,unknown,no
20168,30,blue-collar,divorced,secondary,no,292,yes,no,cellular,7,may,1,335,5,other,no
17926,39,management,divorced,tertiary,no,1968,no,no,cellular,21,nov,1,-1,0,unknown,yes
18442,34,admin.,married,secondary,no,475,yes,no,unknown,7,may,1,-1,0,unknown,no
19829,38,blue-collar,married,secondary,no,4336,yes,no,cellular,31,jul,6,-1,0,unknown,no
14950,61,management,married,tertiary,no,175,no,no,telephone,5,aug,2,-1,0,unknown,yes
20889,47,blue-collar,married,primary,no,17,no,no,cellular,8,aug,2,-1,0,unknown,no
17121,28,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,3,-1,0,unknown,no
21124,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,3,-1,0,unknown,no
11150,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,3,101,2,success,yes
14137,42,blue-collar,married,secondary,no,-150,yes,no,cellular,20,apr,3,-1,0,unknown,no
21973,29,self-employed,married,secondary,no,542,no,no,unknown,28,may,3,-1,0,unknown,no
21628,31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,2,123,1,failure,no
10349,46,blue-collar,married,primary,no,1114,yes,no,unknown,15,may,3,-1,0,unknown,no
12716,52,management,married,tertiary,no,732,no,no,telephone,4,feb,1,-1,0,unknown,no
10524,54,blue-collar,divorced,secondary,no,1613,yes,no,cellular,7,jul,3,-1,0,unknown,no
22731,35,management,single,tertiary,no,2486,yes,no,cellular,25,may,1,-1,0,unknown,no
21919,29,blue-collar,married,secondary,no,64,yes,yes,cellular,14,jul,2,-1,0,unknown,no
14618,35,services,single,secondary,no,918,yes,no,unknown,29,may,1,-1,0,unknown,no
17035,32,management,married,tertiary,no,3651,yes,no,cellular,20,nov,3,-1,0,unknown,no
18763,29,blue-collar,married,secondary,no,294,yes,no,unknown,14,may,2,-1,0,unknown,no
18380,33,management,married,tertiary,no,0,yes,no,cellular,14,apr,3,328,1,failure,yes
11194,48,management,single,tertiary,no,159,no,no,telephone,7,jul,1,251,6,success,yes
11481,38,blue-collar,single,primary,no,1351,no,no,cellular,10,jul,1,-1,0,unknown,no
11690,25,services,single,secondary,no,162,yes,no,cellular,1,sep,2,-1,0,unknown,yes
19987,53,retired,married,secondary,no,1139,yes,no,unknown,16,may,6,-1,0,unknown,no
17694,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,2,-1,0,unknown,yes
15972,41,services,married,secondary,no,1483,yes,no,unknown,17,jun,4,-1,0,unknown,no
19878,47,services,married,secondary,no,1315,no,no,cellular,20,nov,4,-1,0,unknown,yes
22465,31,admin.,divorced,secondary,no,1890,yes,no,cellular,21,jul,1,-1,0,unknown,no
13243,51,management,married,tertiary,no,6530,yes,no,unknown,5,may,1,-1,0,unknown,no
21750,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,1,-1,0,unknown,yes
21763,59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,4,121,2,failure,yes
19209,36,student,single,tertiary,no,129,no,no,cellular,27,oct,1,-1,0,unknown,yes
18217,40,management,single,primary,no,259,yes,no,cellular,8,may,1,-1,0,unknown,no
21701,41,unemployed,married,secondary,no,0,yes,yes,cellular,5,may,1,-1,0,unknown,yes
15152,41,management,married,tertiary,no,2127,no,no,cellular,8,aug,7,-1,0,unknown,no
13597,42,management,married,tertiary,no,0,no,no,cellular,26,aug,16,-1,0,unknown,no
14077,34,management,married,tertiary,no,1388,yes,no,cellular,1,sep,1,93,4,failure,no
13983,25,admin.,single,secondary,no,122,yes,no,cellular,7,may,2,-1,0,unknown,yes
12849,55,unemployed,married,secondary,no,3982,no,no,cellular,30,jan,1,-1,0,unknown,no
22054,27,student,single,secondary,no,274,no,no,cellular,27,may,1,-1,0,unknown,no
19775,47,management,married,tertiary,no,866,no,no,unknown,20,jun,7,-1,0,unknown,no
21846,46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,1,197,1,failure,yes
17989,19,student,single,unknown,no,108,no,no,cellular,10,aug,1,182,2,success,yes
13407,54,management,divorced,tertiary,no,55,yes,no,cellular,27,may,2,-1,0,unknown,no
19291,28,student,single,tertiary,no,471,yes,no,cellular,6,may,1,-1,0,unknown,no
14364,36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,2,345,2,failure,no
13115,38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,2,-1,0,unknown,no
15981,32,blue-collar,married,secondary,no,578,yes,no,cellular,30,jan,3,-1,0,unknown,no
13149,42,unemployed,married,secondary,no,135,yes,no,unknown,13,may,6,-1,0,unknown,no
20295,30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,1,-1,0,unknown,yes
15397,36,technician,married,secondary,no,3,no,no,cellular,20,aug,4,-1,0,unknown,no
20013,46,services,married,secondary,no,379,no,no,unknown,11,jun,2,-1,0,unknown,no
15234,24,blue-collar,married,secondary,no,984,yes,no,unknown,26,may,3,-1,0,unknown,no
11472,55,management,married,tertiary,no,3848,yes,no,cellular,8,apr,2,-1,0,unknown,yes
17638,56,management,married,tertiary,no,217,no,yes,cellular,21,jul,2,-1,0,unknown,no
12065,49,admin.,single,secondary,no,2040,yes,no,unknown,15,may,1,-1,0,unknown,no
16278,41,management,married,secondary,no,3096,yes,no,cellular,24,jul,6,-1,0,unknown,no
11573,27,technician,single,secondary,no,1996,yes,no,cellular,5,may,1,-1,0,unknown,no
15602,41,services,married,secondary,no,471,yes,no,cellular,13,may,2,293,4,success,yes
20666,34,admin.,married,secondary,no,0,no,yes,cellular,22,jul,2,-1,0,unknown,no
16580,42,management,divorced,tertiary,no,0,no,no,unknown,20,jun,2,-1,0,unknown,no
19861,44,blue-collar,married,primary,no,-298,yes,no,cellular,6,may,1,-1,0,unknown,no
11419,22,student,single,primary,no,3472,no,no,cellular,20,oct,1,183,3,failure,yes
11485,29,management,single,tertiary,no,224,yes,no,cellular,24,apr,2,81,3,failure,yes
14393,27,blue-collar,single,secondary,no,1,yes,no,cellular,18,jul,2,-1,0,unknown,no
10585,42,admin.,single,secondary,no,1451,yes,no,cellular,4,may,4,-1,0,unknown,yes
18840,58,retired,married,primary,no,282,yes,no,cellular,28,jul,4,-1,0,unknown,no
13251,39,management,married,tertiary,no,22,yes,no,unknown,2,jun,1,-1,0,unknown,no
11658,51,technician,married,tertiary,no,825,no,no,cellular,17,nov,3,-1,0,unknown,yes
22074,31,management,married,tertiary,no,1812,no,no,cellular,4,nov,1,84,2,failure,no
15641,46,admin.,married,unknown,no,5511,no,no,cellular,26,jul,2,389,1,success,yes
21825,39,blue-collar,married,secondary,no,123,yes,no,unknown,6,jun,3,-1,0,unknown,no
12747,50,blue-collar,married,primary,no,42,yes,no,unknown,4,jun,3,-1,0,unknown,no
19384,30,management,single,tertiary,no,398,no,no,cellular,30,apr,1,6,2,success,yes
10098,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,2,-1,0,unknown,yes
12218,60,management,married,tertiary,no,73,no,no,telephone,8,aug,2,-1,0,unknown,yes
19699,36,blue-collar,married,secondary,no,2095,yes,no,cellular,7,may,2,-1,0,unknown,no
22784,57,housemaid,married,primary,no,501,yes,yes,cellular,7,aug,2,-1,0,unknown,no
17230,33,management,married,tertiary,no,544,no,yes,cellular,26,aug,4,-1,0,unknown,no
11369,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,2,-1,0,unknown,no
19694,52,admin.,married,secondary,no,722,no,no,cellular,24,apr,3,-1,0,unknown,no
13283,32,blue-collar,single,primary,no,78,yes,no,cellular,14,may,2,-1,0,unknown,no
13043,39,management,single,tertiary,no,0,yes,no,cellular,18,feb,3,-1,0,unknown,yes
18004,51,housemaid,married,primary,no,108,no,no,unknown,16,jun,2,-1,0,unknown,no
12281,25,blue-collar,single,secondary,no,217,yes,no,cellular,18,may,1,-1,0,unknown,yes
19495,27,services,married,secondary,no,100,no,no,cellular,16,jul,2,-1,0,unknown,no
15159,45,admin.,divorced,secondary,no,984,yes,no,unknown,8,may,5,-1,0,unknown,no
11102,33,technician,single,secondary,no,-325,yes,no,cellular,15,jul,6,-1,0,unknown,no
19673,40,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,9,-1,0,unknown,yes
11695,36,management,married,tertiary,no,0,yes,no,cellular,8,may,3,-1,0,unknown,yes
12480,57,unknown,married,unknown,no,2266,no,no,unknown,20,jun,5,-1,0,unknown,no
15947,58,self-employed,married,tertiary,no,8014,yes,no,unknown,19,may,3,-1,0,unknown,no
21020,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,2,-1,0,unknown,no
12599,44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1,-1,0,unknown,yes
22766,33,technician,married,secondary,no,844,yes,no,cellular,23,jul,3,-1,0,unknown,no
20946,30,management,single,tertiary,no,30,no,no,cellular,21,aug,5,-1,0,unknown,no
21862,29,management,single,tertiary,no,983,yes,no,cellular,11,jul,2,-1,0,unknown,yes
21909,32,technician,single,tertiary,no,0,yes,no,unknown,21,may,2,-1,0,unknown,no
21092,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,2,-1,0,unknown,no
22304,34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,2,-1,0,unknown,yes
21778,48,technician,married,tertiary,no,443,yes,no,cellular,8,may,2,-1,0,unknown,no
15897,31,services,single,secondary,no,1027,no,no,cellular,2,jul,3,-1,0,unknown,yes
12513,40,entrepreneur,divorced,tertiary,no,992,yes,no,cellular,31,jul,2,-1,0,unknown,no
13640,39,management,single,primary,no,375,no,no,telephone,31,jul,2,-1,0,unknown,no
13548,41,technician,married,secondary,no,417,no,no,cellular,27,aug,3,-1,0,unknown,no
15361,67,retired,married,primary,no,4416,no,no,cellular,29,sep,3,-1,0,unknown,yes
17468,26,student,single,secondary,no,374,no,no,telephone,12,aug,2,-1,0,unknown,no
18466,21,student,single,primary,no,423,no,no,telephone,18,jan,5,285,5,success,yes
10107,31,management,married,secondary,no,625,yes,no,cellular,7,apr,1,138,1,failure,no
11562,60,retired,married,secondary,no,781,yes,yes,cellular,12,aug,5,-1,0,unknown,no
18073,49,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,1,-1,0,unknown,yes
10832,31,services,divorced,unknown,no,0,no,yes,cellular,9,jul,1,-1,0,unknown,no
13230,34,technician,divorced,secondary,no,675,no,no,cellular,25,jul,2,-1,0,unknown,no
20268,44,self-employed,divorced,secondary,no,8,no,no,cellular,26,jul,4,-1,0,unknown,yes
11286,28,admin.,single,secondary,no,2,yes,no,cellular,24,jul,1,-1,0,unknown,yes
19732,26,services,single,secondary,no,0,no,no,cellular,29,jul,23,-1,0,unknown,no
17184,39,services,divorced,secondary,no,0,yes,no,cellular,13,apr,2,-1,0,unknown,yes
16267,42,management,married,tertiary,no,-323,yes,no,cellular,7,aug,2,-1,0,unknown,no
10617,26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,2,-1,0,unknown,no
19850,52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,3,-1,0,unknown,no
11465,35,blue-collar,married,secondary,no,-151,yes,no,cellular,5,feb,2,-1,0,unknown,no
20546,37,services,divorced,secondary,no,9,yes,yes,unknown,17,jun,6,-1,0,unknown,no
12313,36,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jul,5,181,6,failure,no
10864,45,blue-collar,divorced,secondary,no,9,yes,no,unknown,16,may,6,-1,0,unknown,no
12405,52,blue-collar,married,secondary,no,691,yes,no,unknown,29,may,1,-1,0,unknown,no
11413,36,management,married,tertiary,no,659,no,no,cellular,28,aug,13,-1,0,unknown,no
11939,31,blue-collar,married,primary,no,620,no,no,cellular,30,mar,1,-1,0,unknown,no
12632,36,management,married,tertiary,no,125,yes,no,unknown,13,may,1,-1,0,unknown,no
20987,34,technician,single,secondary,no,194,yes,yes,cellular,15,may,1,-1,0,unknown,yes
17324,29,blue-collar,single,secondary,no,223,no,no,cellular,24,jul,1,-1,0,unknown,no
21172,49,blue-collar,married,primary,no,-232,no,yes,cellular,11,aug,2,-1,0,unknown,no
20776,76,retired,married,primary,no,1492,no,no,telephone,3,nov,1,-1,0,unknown,yes
16518,36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,1,-1,0,unknown,no
11533,30,management,single,tertiary,no,420,no,no,cellular,25,aug,3,-1,0,unknown,no
14605,33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,1,-1,0,unknown,yes
20085,58,blue-collar,divorced,primary,no,835,no,no,telephone,3,feb,1,-1,0,unknown,no
14484,58,self-employed,married,unknown,no,1187,yes,no,cellular,6,may,2,-1,0,unknown,no
18478,43,management,married,unknown,no,624,yes,no,cellular,18,jul,6,-1,0,unknown,no
13622,30,technician,single,tertiary,no,187,no,no,cellular,28,aug,4,-1,0,unknown,no
13355,41,management,married,tertiary,no,0,yes,no,cellular,18,nov,3,-1,0,unknown,yes
20107,43,blue-collar,married,primary,no,985,yes,no,cellular,16,apr,1,-1,0,unknown,no
12528,41,management,single,tertiary,no,1216,yes,no,unknown,21,may,3,-1,0,unknown,no
21146,39,management,divorced,tertiary,no,5009,yes,no,cellular,15,jul,2,-1,0,unknown,no
12089,37,management,divorced,tertiary,no,122,yes,no,unknown,19,may,2,-1,0,unknown,yes
